local_id,local_name,local_slug,supabase_id,supabase_name,supabase_slug,match_method,confidence,local_category,supabase_category,local_equipment,supabase_equipment,local_video_asset,supabase_media_path,status,reason
769,Incline Dumbbell Curl - Gethin Variation,incline-dumbbell-curl,413,Incline Dumbbell Curl,incline-dumbbell-curl,EXACT_SLUG,1.00,Biceps,Full Arms,Dumbbell,Bands,Incline Curl.mp4,video/Full Arms/Biceps and Forearm/gif-female/incline-dumbbell-curl femme.gif,CONFLICT,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: incline dumbbell curl; local alias equals Supabase slug: incline dumbbell curl; local linked video filename equals Supabase media filename: Incline Curl.mp4; incompatible  equipment
770,Hammer curl,hammer-curl,414,Hammer Curl,hammer-curl,EXACT_SLUG,1.00,Biceps,Full Arms,Dumbbell,Dumbbell,Hammer Curl.mp4,video/Full Arms/Biceps and Forearm/gif-female/dumbbell-hammer-curl femme.gif,CONFLICT,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: hammer curl; local alias equals Supabase slug: hammer curl; local linked video filename equals Supabase media filename: Hammer Curl.mp4; incompatible category
771,Seated Dumbbell Curl - Gethin Variation,seated-dumbbell-curl,407,Dumbbell Seated Zottman Curl,dumbbell-seated-zottman-curl,HIGH_CONFIDENCE,0.75,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-male/dumbbell-seated-zottman-curl male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.75
772,Dumbbell Hammer Curl - Gethin Variation,dumbbell-hammer-curl,418,Dumbbell Incline Hammer Curl,dumbbell-incline-hammer-curl,HIGH_CONFIDENCE,0.75,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-female/dumbbell-incline-hammer-curl femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.75
773,Single-arm seated dumbbell curl,single-arm-seated-dumbbell-curl,63,Single-Arm Dumbbell Row,single-arm-dumbbell-row,REVIEW,0.50,Biceps,BACK and TRAPEZIUS,Dumbbell,Dumbbell,,video/BACK and TRAPEZIUS/gif-female/Single-arm row with bench support femme.gif,CONFLICT,candidate similarity score 0.50; incompatible category
774,Lying Cable Curl - Gethin Variation,lying-cable-curl,489,Cable Curl,cable-curl,REVIEW,0.67,Biceps,Full Arms,Dumbbell,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Cable curl male.gif,CONFLICT,candidate similarity score 0.67; incompatible  equipment
775,Dumbbell biceps curl,dumbbell-biceps-curl,95,Dumbbell Jefferson Curl,dumbbell-jefferson-curl,REVIEW,0.50,Biceps,BACK and TRAPEZIUS,Dumbbell,Dumbbell,,video/BACK and TRAPEZIUS/gif-male/Dumbbell Jefferson Curl male.gif,CONFLICT,candidate similarity score 0.50; incompatible category
776,Seated Biceps Hammer Curl,seated-biceps-hammer-curl,414,Hammer Curl,hammer-curl,REVIEW,0.50,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-female/dumbbell-hammer-curl femme.gif,REVIEW,candidate similarity score 0.50
777,HM Alternating Reverse Lunge With Biceps Curl,hm-alternating-reverse-lunge-with-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
778,AM Hammer Curls,hammer-curl,414,Hammer Curl,hammer-curl,EXACT_SLUG,1.00,Biceps,Full Arms,Dumbbell,Dumbbell,Hammer Curl.mp4,video/Full Arms/Biceps and Forearm/gif-female/dumbbell-hammer-curl femme.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: hammer curl; local alias equals Supabase slug: hammer curl; local linked video filename equals Supabase media filename: Hammer Curl.mp4
779,AM Seated Hammer Curls,seated-hammer-curl,414,Hammer Curl,hammer-curl,HIGH_CONFIDENCE,0.67,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-female/dumbbell-hammer-curl femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
780,Seated alternating biceps curl,seated-alternating-biceps-curl,457,Alternating Curl,alternating-curl,REVIEW,0.50,Biceps,Full Arms,Dumbbell,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Alternating curl male.gif,CONFLICT,candidate similarity score 0.50; incompatible  equipment
781,Alternating hammer curl,alternating-hammer-curl,434,Alternating Hammer Curl,alternating-hammer-curl,EXACT_SLUG,1.00,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-male/Alternating hammer curl male.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: alternating hammer curl; local alias equals Supabase slug: alternating hammer curl
782,Alternating biceps curl,alternating-biceps-curl,457,Alternating Curl,alternating-curl,REVIEW,0.67,Biceps,Full Arms,Dumbbell,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Alternating curl male.gif,CONFLICT,candidate similarity score 0.67; incompatible  equipment
783,Holman Slow Biceps Curl,holman-slow-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
784,Holman Biceps Curl to Chest Punch,holman-biceps-curl-to-chest-punch,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
785,Holman Right Arm Heavy Biceps Curl,holman-right-arm-heavy-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
786,Holman Left Arm Heavy Biceps Curl,holman-left-arm-heavy-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
787,Holman Alternating Front Lunge Biceps Curl,holman-alternating-front-lunge-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
788,Holman Weighted Double-Time Biceps Curl,holman-weighted-double-time-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
789,Holman Heavy Right Arm Biceps Curl,holman-heavy-right-arm-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
790,Holman Heavy Left Arm Biceps Curl,holman-heavy-left-arm-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
791,MetaBurn Dumbbell Drag Curl,metaburn-dumbbell-drag-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
792,MetaBurn Hammer Curl to Overhead Press,metaburn-hammer-curl-to-overhead-press,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
793,MetaBurn Biceps Curl To Lateral Raise,metaburn-biceps-curl-to-lateral-raise,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
794,FYR2 Alternating Dumbbell Curl,alternating-dumbbell-curl,457,Alternating Curl,alternating-curl,REVIEW,0.67,Biceps,Full Arms,Dumbbell,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Alternating curl male.gif,CONFLICT,candidate similarity score 0.67; incompatible  equipment
795,FYR2 Pulse Biceps Curl,pulse-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
796,FYR2 Seesaw Dumbbell Biceps Curl,seesaw-dumbbell-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
797,FYR2 Single-Dumbbell Biceps Curl,single-dumbbell-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
798,FYR2 Dumbbell Curl-Row Complex,dumbbell-curl-row-complex,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
799,30 Arms Standing Dumbbell Hammer Curl 21s,standing-dumbbell-hammer-curl-21s,390,Standing Dumbbell Curl,standing-dumbbell-curl,HIGH_CONFIDENCE,0.60,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/videos/Standing DB Curl.mp4,HIGH_CONFIDENCE,context-constrained similarity score 0.60
800,30 Arms Standing Biceps Curl,standing-biceps-curl,390,Standing Dumbbell Curl,standing-dumbbell-curl,REVIEW,0.50,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/videos/Standing DB Curl.mp4,REVIEW,candidate similarity score 0.50
801,30 Arms Standing Alternating Hammer Curl,standing-alternating-hammer-curl,434,Alternating Hammer Curl,alternating-hammer-curl,HIGH_CONFIDENCE,0.75,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-male/Alternating hammer curl male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.75
802,30 Arms Standing Alternating Biceps Curl,standing-alternating-biceps-curl,457,Alternating Curl,alternating-curl,REVIEW,0.50,Biceps,Full Arms,Dumbbell,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Alternating curl male.gif,CONFLICT,candidate similarity score 0.50; incompatible  equipment
803,30 Arms Single-Arm Hammer Preacher Curl,single-arm-hammer-preacher-curl,424,Single Arm Hammer Preacher Curl,single-arm-hammer-preacher-curl,EXACT_SLUG,1.00,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-male/Single-arm hammer preacher curl male.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: single arm hammer preacher curl; local alias equals Supabase slug: single arm hammer preacher curl
804,30 Arms Single-Arm Dumbbell Preacher Curl,single-arm-dumbbell-preacher-curl,424,Single Arm Hammer Preacher Curl,single-arm-hammer-preacher-curl,HIGH_CONFIDENCE,0.67,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-male/Single-arm hammer preacher curl male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
805,30 Arms Seated Dumbbell Concentration Curl,seated-dumbbell-concentration-curl,407,Dumbbell Seated Zottman Curl,dumbbell-seated-zottman-curl,HIGH_CONFIDENCE,0.60,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-male/dumbbell-seated-zottman-curl male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.60
806,30 Arms Seated Biceps Curl,seated-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
807,30 Arms Seated Alternating Biceps Curl,seated-alternating-biceps-curl,457,Alternating Curl,alternating-curl,REVIEW,0.50,Biceps,Full Arms,Dumbbell,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Alternating curl male.gif,CONFLICT,candidate similarity score 0.50; incompatible  equipment
808,30 Arms Incline Hammer Curl,incline-hammer-curl,418,Dumbbell Incline Hammer Curl,dumbbell-incline-hammer-curl,HIGH_CONFIDENCE,0.75,Biceps,Full Arms,Dumbbell,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-female/dumbbell-incline-hammer-curl femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.75
809,30 Arms Incline Dumbbell Triceps Extension,incline-dumbbell-triceps-extension,,,,UNMATCHED,0.00,Biceps,,Dumbbell,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
810,30 Arms Hammer Curl,hammer-curl,414,Hammer Curl,hammer-curl,EXACT_SLUG,1.00,Biceps,Full Arms,Dumbbell,Dumbbell,Hammer Curl.mp4,video/Full Arms/Biceps and Forearm/gif-female/dumbbell-hammer-curl femme.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: hammer curl; local alias equals Supabase slug: hammer curl; local linked video filename equals Supabase media filename: Hammer Curl.mp4
811,Reverse Plate Curls,reverse-plate-curl,415,Reverse Curl,reverse-curl,REVIEW,0.67,Biceps,Full Arms,Other,Barbell,,video/Full Arms/Biceps and Forearm/gif-female/dumbbell-reverse-curl femme.gif,CONFLICT,candidate similarity score 0.67; incompatible  equipment
812,Standing Biceps Stretch,standing-biceps-stretch,,,,UNMATCHED,0.00,Biceps,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
813,Suspended Curl,suspended-curl,,,,UNMATCHED,0.00,Biceps,,Other,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
814,Plate hammer curl,plate-hammer-curl,414,Hammer Curl,hammer-curl,REVIEW,0.67,Biceps,Full Arms,Other,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-female/dumbbell-hammer-curl femme.gif,CONFLICT,candidate similarity score 0.67; incompatible  equipment
815,Barbell spider curl,barbell-spider-curl,420,Spider Curl,spider-curl,REVIEW,0.67,Biceps,Full Arms,Other,Bodyweight,,video/Full Arms/videos/Spider Curl.mp4,CONFLICT,candidate similarity score 0.67; incompatible  equipment
816,Barbell forehead curl,barbell-forehead-curl,484,Barbell Curl,barbell-curl,REVIEW,0.67,Biceps,Full Arms,Other,Barbell,,video/Full Arms/Biceps and Forearm/gif-female/barbell-curl femme.gif,CONFLICT,candidate similarity score 0.67; incompatible  equipment
817,Overhead cable curl,overhead-cable-curl,469,Overhead Cable Curl,overhead-cable-curl,EXACT_SLUG,1.00,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-male/overhead cable curl male.gif,VERIFIED,local derived slug equals Supabase slug; normalized local name equals normalized Supabase name; local alias equals Supabase name: overhead cable curl; local alias equals Supabase slug: overhead cable curl
818,Standing One-Arm Cable Curl,standing-single-arm-cable-curl,461,Cable One Arm Curl,cable-one-arm-curl,HIGH_CONFIDENCE,0.80,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-female/cable-one-arm-curl femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.80
819,Reverse Cable Curl,reverse-cable-curl,452,Cable Reverse Curl,cable-reverse-curl,HIGH_CONFIDENCE,0.92,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Cable reverse curl male.gif,HIGH_CONFIDENCE,context-constrained similarity score 1.00
820,Standing Biceps Cable Curl,standing-biceps-cable-curl,489,Cable Curl,cable-curl,REVIEW,0.50,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Cable curl male.gif,REVIEW,candidate similarity score 0.50
821,Cable rope hammer curl,cable-rope-hammer-curl,474,Rope Hammer Curl,rope-hammer-curl,REVIEW,0.74,Biceps,Full Arms,Cable,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-male/Rope hammer curl male.gif,CONFLICT,candidate similarity score 0.75; incompatible  equipment
822,Lying cable biceps curl,lying-cable-biceps-curl,489,Cable Curl,cable-curl,REVIEW,0.50,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Cable curl male.gif,REVIEW,candidate similarity score 0.50
823,Cable rope preacher hammer curl,cable-rope-preacher-hammer-curl,474,Rope Hammer Curl,rope-hammer-curl,REVIEW,0.60,Biceps,Full Arms,Cable,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-male/Rope hammer curl male.gif,CONFLICT,candidate similarity score 0.60; incompatible  equipment
824,Lying Close-Grip Bar Curl On High Pulley,lying-close-grip-bar-curl-on-high-pulley,,,,UNMATCHED,0.00,Biceps,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
825,Cable EZ-Bar Preacher Curl - Gethin Variation,cable-ez-bar-preacher-curl,441,Ez Bar Preacher Curl,ez-bar-preacher-curl,REVIEW,0.74,Biceps,Full Arms,Cable,Barbell,,video/Full Arms/Biceps and Forearm/gif-male/ez-bar-preacher-curl male.gif,CONFLICT,candidate similarity score 0.80; incompatible  equipment
826,Squatting cable EZ-bar biceps curl,squatting-cable-ez-bar-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
827,Cable straight-bar biceps curl,cable-straight-bar-biceps-curl,481,Straight Bar Preacher Curl,straight-bar-preacher-curl,REVIEW,0.50,Biceps,Full Arms,Cable,Bodyweight,,video/Full Arms/Biceps and Forearm/gif-female/Straight-bar preacher curl femme.gif,CONFLICT,candidate similarity score 0.50; incompatible  equipment
828,Standing reverse-grip cable curl,standing-reverse-grip-cable-curl,452,Cable Reverse Curl,cable-reverse-curl,HIGH_CONFIDENCE,0.60,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Cable reverse curl male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.60
829,Lying high-cable biceps curl,lying-high-cable-biceps-curl,,,,UNMATCHED,0.00,Biceps,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
830,High-Pulley Cable Curl - Gethin Variation,high-pulley-cable-curl,459,High Pulley Side Curl,high-pulley-side-curl,REVIEW,0.60,Biceps,Full Arms,Cable,Bodyweight,,video/Full Arms/Biceps and Forearm/gif-male/High-pulley side curl male.gif,CONFLICT,candidate similarity score 0.60; incompatible  equipment
831,Standing High Cable Curl - Gethin Variation,standing-high-cable-curl,489,Cable Curl,cable-curl,REVIEW,0.50,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Cable curl male.gif,REVIEW,candidate similarity score 0.50
832,High Cable Curls,high-cable-curl,489,Cable Curl,cable-curl,HIGH_CONFIDENCE,0.67,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Cable curl male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
833,Seated cable biceps curl,seated-cable-biceps-curl,489,Cable Curl,cable-curl,REVIEW,0.50,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Cable curl male.gif,REVIEW,candidate similarity score 0.50
834,Lying Close-Grip Bar Curl On High Pulley - Gethin Variation,lying-close-grip-bar-curl-on-high-pulley,,,,UNMATCHED,0.00,Biceps,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
835,Standing Cable Curl - Gethin Variation,standing-cable-curl,489,Cable Curl,cable-curl,HIGH_CONFIDENCE,0.67,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Cable curl male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
836,Double Arm Cable Biceps Curl,double-arm-cable-biceps-curl,461,Cable One Arm Curl,cable-one-arm-curl,REVIEW,0.50,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-female/cable-one-arm-curl femme.gif,REVIEW,candidate similarity score 0.50
837,AM Cable Biceps Curl,cable-biceps-curl,489,Cable Curl,cable-curl,HIGH_CONFIDENCE,0.67,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Cable curl male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
838,Single-arm cable biceps curl,single-arm-cable-biceps-curl,461,Cable One Arm Curl,cable-one-arm-curl,HIGH_CONFIDENCE,0.80,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-female/cable-one-arm-curl femme.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.80
839,UP Cable Curl With Straight Bar,up-cable-curl-with-straight-bar,425,Standard Cable Curl With V-Bar,standard-cable-curl-v-bar,REVIEW,0.50,Biceps,Full Arms,Cable,Cable,,video/Full Arms/videos/Standard Cable Curl with V.mp4,REVIEW,candidate similarity score 0.50
840,30 Arms Cable Rope Hammer Curl,cable-rope-hammer-curl,474,Rope Hammer Curl,rope-hammer-curl,REVIEW,0.74,Biceps,Full Arms,Cable,Dumbbell,,video/Full Arms/Biceps and Forearm/gif-male/Rope hammer curl male.gif,CONFLICT,candidate similarity score 0.75; incompatible  equipment
841,30 Arms Squatting Cable Straight-Bar Curl,squatting-cable-straight-bar-curl,,,,UNMATCHED,0.00,Biceps,,Cable,,,,UNMATCHED,no deterministic Supabase slug/name/alias/media match
842,30 Arms High Cable Curl,high-cable-curl,489,Cable Curl,cable-curl,HIGH_CONFIDENCE,0.67,Biceps,Full Arms,Cable,Cable,,video/Full Arms/Biceps and Forearm/gif-male/Cable curl male.gif,HIGH_CONFIDENCE,context-constrained similarity score 0.67
843,30 Arms Cable Straight-Bar Curl,cable-straight-bar-curl,481,Straight Bar Preacher Curl,straight-bar-preacher-curl,REVIEW,0.60,Biceps,Full Arms,Cable,Bodyweight,,video/Full Arms/Biceps and Forearm/gif-female/Straight-bar preacher curl femme.gif,CONFLICT,candidate similarity score 0.60; incompatible  equipment
